"mergeid","hhid3","yrbirth","gender","country","evac","pow","camp","group","state.15","state.16","state.17","state.18","state.19","state.20","state.21","state.22","state.23","state.24","state.25","state.26","state.27","state.28","state.29","state.30","state.31","state.32","state.33","state.34","state.35","state.36","state.37","state.38","state.39","state.40","state.41","state.42","state.43","state.44","state.45","state.46","state.47","state.48","state.49","state.50","state.51","state.52","state.53","state.54","state.55","state.56","state.57","state.58","state.59","state.60","WW_age","marage","propensity"
"FR-377501-01","FR-377501-A",1913,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,NA,"1.618"
"FR-483369-01","FR-483369-A",1920,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,24,24,"1.763"
"FR-511268-02","FR-511268-A",1929,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,15,27,"1.766"
"FR-534348-01","FR-534348-A",1936,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8,38,"1.759"
"FR-534348-02","FR-534348-A",1935,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9,39,"1.726"
"FR-556345-01","FR-556345-A",1935,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,22,"1.725"
"FR-591752-01","FR-591752-A",1935,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,22,"1.719"
"FR-594871-02","FR-594871-A",1932,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,27,"1.713"
"FR-602822-01","FR-602822-A",1936,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,24,"1.701"
"FR-604668-02","FR-604668-A",1935,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,27,"1.710"
"FR-614865-01","FR-614865-A",1923,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,21,23,"1.794"
"FR-641111-01","FR-641111-A",1926,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,25,"1.751"
"FR-668340-01","FR-668340-A",1936,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,22,"1.692"
"FR-669017-01","FR-669017-A",1934,"Female","France",0,0,0,FALSE,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,19,"1.743"
"FR-670416-01","FR-670416-A",1923,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,21,39,"1.693"
"FR-676372-02","FR-676372-A",1934,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,22,"1.739"
"FR-685814-02","FR-685814-A",1935,"Female","France",0,0,0,FALSE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,20,"1.707"
"FR-695808-01","FR-695808-A",1929,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,15,28,"1.758"
"FR-711673-01","FR-711673-A",1934,"Female","France",0,0,0,FALSE,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,"1.714"
"FR-715372-01","FR-715372-A",1935,"Female","France",0,0,0,FALSE,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,19,"1.695"
"FR-716803-02","FR-716803-A",1935,"Female","France",0,0,0,FALSE,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,16,"1.686"
"FR-717841-01","FR-717841-A",1934,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,24,"1.712"
"FR-724339-01","FR-724339-A",1933,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,22,"1.765"
"FR-735956-01","FR-735956-A",1916,"Female","France",0,0,0,FALSE,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,28,17,"1.653"
"FR-740551-01","FR-740551-A",1920,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,20,20,20,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,24,28,"1.711"
"FR-743866-01","FR-743866-A",1932,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,23,"1.709"
"FR-743866-02","FR-743866-A",1933,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,22,"1.720"
"FR-745530-01","FR-745530-A",1932,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,24,"1.682"
"FR-753388-02","FR-753388-A",1934,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,24,"1.696"
"FR-756503-02","FR-756503-A",1929,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,15,23,"1.690"
"FR-756650-02","FR-756650-A",1932,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,21,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,12,26,"1.678"
"FR-758399-01","FR-758399-A",1935,"Female","France",0,0,0,FALSE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,20,"1.649"
"FR-762781-01","FR-762781-A",1934,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,23,"1.666"
"FR-768679-01","FR-768679-A",1925,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,21,21,21,21,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,19,NA,"1.731"
"FR-769414-02","FR-769414-A",1934,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,26,"1.654"
"FR-775669-01","FR-775669-A",1930,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,27,"1.613"
"FR-775669-02","FR-775669-A",1937,"Female","France",0,0,0,FALSE,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,20,"1.756"
"FR-778692-02","FR-778692-A",1929,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,NA,"1.680"
"FR-778733-01","FR-778733-A",1933,"Female","France",0,0,0,FALSE,10,10,10,10,10,30,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,20,"1.681"
"FR-779716-01","FR-779716-A",1919,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,25,25,"1.643"
"FR-780330-01","FR-780330-A",1936,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,23,"1.688"
"FR-783870-02","FR-783870-A",1931,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,26,"1.749"
"FR-784981-01","FR-784981-A",1935,"Female","France",0,0,0,FALSE,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,17,"1.648"
"FR-785031-01","FR-785031-A",1936,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,24,"1.675"
"FR-785031-02","FR-785031-A",1937,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,22,"1.750"
"FR-790964-01","FR-790964-A",1933,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,20,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,24,"1.732"
"FR-791790-01","FR-791790-A",1928,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,30,"1.700"
"FR-796544-01","FR-796544-A",1929,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,15,31,"1.677"
"FR-799285-01","FR-799285-A",1943,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,NA,"1.760"
"FR-802302-02","FR-802302-A",1943,"Female","France",0,0,0,FALSE,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,17,"1.742"
"FR-802437-01","FR-802437-A",1939,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,5,35,"1.755"
"FR-803950-02","FR-803950-A",1942,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,23,"1.769"
"FR-805164-02","FR-805164-A",1942,"Female","France",0,0,0,FALSE,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,20,"1.768"
"FR-808495-02","FR-808495-A",1930,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,28,"1.608"
"FR-809567-01","FR-809567-A",1933,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,25,"1.727"
"FR-811490-01","FR-811490-A",1921,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,23,29,"1.628"
"FR-811490-02","FR-811490-A",1929,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,15,21,"1.668"
"FR-816715-02","FR-816715-A",1927,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,17,23,"1.706"
"FR-826145-01","FR-826145-A",1933,"Female","France",0,0,0,FALSE,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,19,"1.658"
"FR-827597-01","FR-827597-A",1937,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,25,"1.730"
"FR-830402-02","FR-830402-A",1943,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,21,"1.728"
"FR-832364-02","FR-832364-A",1937,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,27,"1.702"
"FR-834335-01","FR-834335-A",1936,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,8,24,"1.651"
"FR-835014-02","FR-835014-A",1935,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,21,"1.626"
"FR-836914-01","FR-836914-A",1942,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,20,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,22,"1.747"
"FR-837682-01","FR-837682-A",1920,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,24,25,"1.644"
"FR-839801-01","FR-839801-A",1934,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,26,"1.647"
"FR-846668-01","FR-846668-A",1918,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,26,21,"1.738"
"FR-857018-02","FR-857018-A",1935,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,9,21,"1.619"
"FR-858376-01","FR-858376-A",1921,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,23,22,"1.611"
"FR-860138-01","FR-860138-A",1927,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,17,23,"1.684"
"FR-862353-01","FR-862353-B",1920,"Female","France",0,0,0,FALSE,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,24,18,"1.722"
"FR-868271-01","FR-868271-A",1937,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,7,23,"1.683"
"FR-868582-01","FR-868582-A",1920,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,24,25,"1.598"
"FR-869730-01","FR-869730-A",1925,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,19,23,"1.748"
"FR-870443-02","FR-870443-A",1931,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,23,"1.704"
"FR-870527-01","FR-870527-A",1936,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,8,22,"1.615"
"FR-870527-02","FR-870527-A",1935,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,9,23,"1.597"
"FR-871175-01","FR-871175-A",1922,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,22,21,"1.617"
"FR-874578-01","FR-874578-A",1938,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,6,23,"1.740"
"FR-879429-02","FR-879429-A",1940,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,38,"1.752"
"FR-882877-01","FR-882877-A",1942,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2,21,"1.733"
"FR-882877-02","FR-882877-A",1940,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,30,30,30,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,23,"1.741"
"FR-883745-02","FR-883745-A",1931,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,24,"1.734"
"FR-885160-01","FR-885160-A",1926,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,18,21,"1.746"
"FR-889945-01","FR-889945-A",1927,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,17,22,"1.630"
"FR-891779-02","FR-891779-A",1931,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,13,30,"1.699"
"FR-892277-02","FR-892277-A",1928,"Female","France",0,0,0,FALSE,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,16,18,"1.673"
"FR-896506-01","FR-896506-A",1930,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,14,23,"1.603"
"FR-898672-02","FR-898672-A",1936,"Female","France",0,0,0,FALSE,10,10,10,10,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,10,10,10,10,10,10,10,10,10,10,10,20,20,30,30,30,30,30,30,30,8,20,"1.761"
"FR-899115-02","FR-899115-A",1940,"Male","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,11,11,11,11,11,11,11,11,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,4,27,"1.636"
"FR-899437-01","FR-899437-A",1933,"Female","France",0,0,0,FALSE,10,10,10,10,10,10,10,10,10,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,11,24,"1.646"
